state,lga_name_2018,long,lat,id,poly_type,focal_dist,polygon
Western Australia,Rockingham (C),118.03647732664844,-37.546947179036366,4,hex,44150.02182904192,1
Western Australia,Rockingham (C),117.63647732664843,-37.777887286712215,5,hex,44150.02182904192,1
Western Australia,Rockingham (C),117.63647732664843,-38.23976750206391,6,hex,44150.02182904192,1
Northern Territory,Roper Gulf (R),139.23647732664844,-21.150199534050994,1,hex,528097.202977414,1
Northern Territory,Roper Gulf (R),139.63647732664845,-20.91925942637514,2,hex,528097.202977414,1
Northern Territory,Roper Gulf (R),139.63647732664845,-20.457379211023444,3,hex,528097.202977414,1
Northern Territory,Roper Gulf (R),139.23647732664844,-20.22643910334759,4,hex,528097.202977414,1
Northern Territory,Roper Gulf (R),138.83647732664843,-20.457379211023444,5,hex,528097.202977414,1
Northern Territory,Roper Gulf (R),138.83647732664843,-20.91925942637514,6,hex,528097.202977414,1
South Australia,Roxby Downs (M),131.23647732664844,-26.692762118271403,1,hex,511795.0920096021,1
South Australia,Roxby Downs (M),131.63647732664845,-26.46182201059555,2,hex,511795.0920096021,1
South Australia,Roxby Downs (M),131.63647732664845,-25.999941795243853,3,hex,511795.0920096021,1
South Australia,Roxby Downs (M),131.23647732664844,-25.769001687568,4,hex,511795.0920096021,1
South Australia,Roxby Downs (M),130.83647732664843,-25.999941795243853,5,hex,511795.0920096021,1
South Australia,Roxby Downs (M),130.83647732664843,-26.46182201059555,6,hex,511795.0920096021,1
New South Wales,Ryde (C),149.23647732664844,-32.928145025519356,1,hex,15076.576218162305,1
New South Wales,Ryde (C),149.63647732664845,-32.69720491784351,2,hex,15076.576218162305,1
New South Wales,Ryde (C),149.63647732664845,-32.23532470249181,3,hex,15076.576218162305,1
New South Wales,Ryde (C),149.23647732664844,-32.00438459481596,4,hex,15076.576218162305,1
New South Wales,Ryde (C),148.83647732664843,-32.23532470249181,5,hex,15076.576218162305,1
New South Wales,Ryde (C),148.83647732664843,-32.69720491784351,6,hex,15076.576218162305,1
South Australia,Salisbury (C),139.23647732664844,-33.6209653485469,1,hex,18038.734163403515,1
South Australia,Salisbury (C),139.63647732664845,-33.390025240871054,2,hex,18038.734163403515,1
South Australia,Salisbury (C),139.63647732664845,-32.928145025519356,3,hex,18038.734163403515,1
South Australia,Salisbury (C),139.23647732664844,-32.69720491784351,4,hex,18038.734163403515,1
South Australia,Salisbury (C),138.83647732664843,-32.928145025519356,5,hex,18038.734163403515,1
South Australia,Salisbury (C),138.83647732664843,-33.390025240871054,6,hex,18038.734163403515,1
Western Australia,Sandstone (S),122.43647732664844,-28.078402764326505,1,hex,513817.01323276735,1
Western Australia,Sandstone (S),122.83647732664845,-27.847462656650652,2,hex,513817.01323276735,1
Western Australia,Sandstone (S),122.83647732664845,-27.385582441298954,3,hex,513817.01323276735,1
Western Australia,Sandstone (S),122.43647732664844,-27.1546423336231,4,hex,513817.01323276735,1
Western Australia,Sandstone (S),122.03647732664844,-27.385582441298954,5,hex,513817.01323276735,1
Western Australia,Sandstone (S),122.03647732664844,-27.847462656650652,6,hex,513817.01323276735,1
Queensland,Scenic Rim (R),147.63647732664845,-34.31378567157446,1,hex,71298.55099376226,1
Queensland,Scenic Rim (R),148.03647732664845,-34.08284556389861,2,hex,71298.55099376226,1
Queensland,Scenic Rim (R),148.03647732664845,-33.62096534854691,3,hex,71298.55099376226,1
Queensland,Scenic Rim (R),147.63647732664845,-33.39002524087106,4,hex,71298.55099376226,1
Queensland,Scenic Rim (R),147.23647732664844,-33.62096534854691,5,hex,71298.55099376226,1
Queensland,Scenic Rim (R),147.23647732664844,-34.08284556389861,6,hex,71298.55099376226,1
Western Australia,Serpentine-Jarrahdale (S),117.23647732664844,-38.47070760973976,1,hex,46894.60656557892,1
Western Australia,Serpentine-Jarrahdale (S),117.63647732664845,-38.23976750206391,2,hex,46894.60656557892,1
Western Australia,Serpentine-Jarrahdale (S),117.63647732664845,-37.777887286712215,3,hex,46894.60656557892,1
Western Australia,Serpentine-Jarrahdale (S),117.23647732664844,-37.546947179036366,4,hex,46894.60656557892,1
Western Australia,Serpentine-Jarrahdale (S),116.83647732664843,-37.777887286712215,5,hex,46894.60656557892,1
Western Australia,Serpentine-Jarrahdale (S),116.83647732664843,-38.23976750206391,6,hex,46894.60656557892,1
Western Australia,Shark Bay (S),114.83647732664843,-27.385582441298954,1,hex,610862.6618957057,1
Western Australia,Shark Bay (S),115.23647732664844,-27.1546423336231,2,hex,610862.6618957057,1
Western Australia,Shark Bay (S),115.23647732664844,-26.692762118271403,3,hex,610862.6618957057,1
Western Australia,Shark Bay (S),114.83647732664843,-26.46182201059555,4,hex,610862.6618957057,1
Western Australia,Shark Bay (S),114.43647732664843,-26.692762118271403,5,hex,610862.6618957057,1
Western Australia,Shark Bay (S),114.43647732664843,-27.1546423336231,6,hex,610862.6618957057,1
New South Wales,Shellharbour (C),147.63647732664845,-37.08506696368466,1,hex,82702.67048820759,1
New South Wales,Shellharbour (C),148.03647732664845,-36.85412685600881,2,hex,82702.67048820759,1
New South Wales,Shellharbour (C),148.03647732664845,-36.39224664065711,3,hex,82702.67048820759,1
New South Wales,Shellharbour (C),147.63647732664845,-36.161306532981264,4,hex,82702.67048820759,1
New South Wales,Shellharbour (C),147.23647732664844,-36.39224664065711,5,hex,82702.67048820759,1
New South Wales,Shellharbour (C),147.23647732664844,-36.85412685600881,6,hex,82702.67048820759,1
New South Wales,Shoalhaven (C),144.43647732664843,-35.69942631762956,1,hex,115241.99311647353,1
New South Wales,Shoalhaven (C),144.83647732664843,-35.46848620995371,2,hex,115241.99311647353,1
New South Wales,Shoalhaven (C),144.83647732664843,-35.00660599460201,3,hex,115241.99311647353,1
New South Wales,Shoalhaven (C),144.43647732664843,-34.77566588692616,4,hex,115241.99311647353,1
New South Wales,Shoalhaven (C),144.03647732664842,-35.00660599460201,5,hex,115241.99311647353,1
New South Wales,Shoalhaven (C),144.03647732664842,-35.46848620995371,6,hex,115241.99311647353,1
New South Wales,Singleton (A),151.23647732664844,-30.849684056436708,1,hex,141209.62803174785,1
New South Wales,Singleton (A),151.63647732664845,-30.618743948760855,2,hex,141209.62803174785,1
New South Wales,Singleton (A),151.63647732664845,-30.156863733409157,3,hex,141209.62803174785,1
New South Wales,Singleton (A),151.23647732664844,-29.925923625733304,4,hex,141209.62803174785,1
New South Wales,Singleton (A),150.83647732664843,-30.156863733409157,5,hex,141209.62803174785,1
New South Wales,Singleton (A),150.83647732664843,-30.618743948760855,6,hex,141209.62803174785,1
New South Wales,Snowy Monaro Regional (A),148.03647732664845,-37.777887286712215,1,hex,124493.16236218452,1
New South Wales,Snowy Monaro Regional (A),148.43647732664846,-37.546947179036366,2,hex,124493.16236218452,1
New South Wales,Snowy Monaro Regional (A),148.43647732664846,-37.08506696368467,3,hex,124493.16236218452,1
New South Wales,Snowy Monaro Regional (A),148.03647732664845,-36.85412685600882,4,hex,124493.16236218452,1
New South Wales,Snowy Monaro Regional (A),147.63647732664845,-37.08506696368467,5,hex,124493.16236218452,1
New South Wales,Snowy Monaro Regional (A),147.63647732664845,-37.546947179036366,6,hex,124493.16236218452,1
New South Wales,Snowy Valleys (A),146.83647732664843,-37.08506696368466,1,hex,94191.64349279765,1
New South Wales,Snowy Valleys (A),147.23647732664844,-36.85412685600881,2,hex,94191.64349279765,1
New South Wales,Snowy Valleys (A),147.23647732664844,-36.39224664065711,3,hex,94191.64349279765,1
New South Wales,Snowy Valleys (A),146.83647732664843,-36.161306532981264,4,hex,94191.64349279765,1
New South Wales,Snowy Valleys (A),146.43647732664843,-36.39224664065711,5,hex,94191.64349279765,1
New South Wales,Snowy Valleys (A),146.43647732664843,-36.85412685600881,6,hex,94191.64349279765,1
Queensland,Somerset (R),145.63647732664845,-26.692762118271403,1,hex,78054.72759303452,1
Queensland,Somerset (R),146.03647732664845,-26.46182201059555,2,hex,78054.72759303452,1
Queensland,Somerset (R),146.03647732664845,-25.999941795243853,3,hex,78054.72759303452,1
Queensland,Somerset (R),145.63647732664845,-25.769001687568,4,hex,78054.72759303452,1
Queensland,Somerset (R),145.23647732664844,-25.999941795243853,5,hex,78054.72759303452,1
Queensland,Somerset (R),145.23647732664844,-26.46182201059555,6,hex,78054.72759303452,1
Tasmania,Sorell (M),147.23647732664844,-39.163527932767316,1,hex,33739.64093742372,1
Tasmania,Sorell (M),147.63647732664845,-38.93258782509147,2,hex,33739.64093742372,1
Tasmania,Sorell (M),147.63647732664845,-38.47070760973977,3,hex,33739.64093742372,1
Tasmania,Sorell (M),147.23647732664844,-38.23976750206392,4,hex,33739.64093742372,1
Tasmania,Sorell (M),146.83647732664843,-38.47070760973977,5,hex,33739.64093742372,1
Tasmania,Sorell (M),146.83647732664843,-38.93258782509147,6,hex,33739.64093742372,1
Queensland,South Burnett (R),147.23647732664844,-26.692762118271403,1,hex,180381.22811199824,1
Queensland,South Burnett (R),147.63647732664845,-26.46182201059555,2,hex,180381.22811199824,1
Queensland,South Burnett (R),147.63647732664845,-25.999941795243853,3,hex,180381.22811199824,1
Queensland,South Burnett (R),147.23647732664844,-25.769001687568,4,hex,180381.22811199824,1
Queensland,South Burnett (R),146.83647732664843,-25.999941795243853,5,hex,180381.22811199824,1
Queensland,South Burnett (R),146.83647732664843,-26.46182201059555,6,hex,180381.22811199824,1
Victoria,South Gippsland (S),146.83647732664843,-41.241988901849965,1,hex,131174.95684165898,1
Victoria,South Gippsland (S),147.23647732664844,-41.011048794174116,2,hex,131174.95684165898,1
Victoria,South Gippsland (S),147.23647732664844,-40.54916857882242,3,hex,131174.95684165898,1
Victoria,South Gippsland (S),146.83647732664843,-40.31822847114657,4,hex,131174.95684165898,1
Victoria,South Gippsland (S),146.43647732664843,-40.54916857882242,5,hex,131174.95684165898,1
Victoria,South Gippsland (S),146.43647732664843,-41.011048794174116,6,hex,131174.95684165898,1
Western Australia,South Perth (C),122.43647732664844,-36.392246640657106,1,hex,5533.839114809823,1
Western Australia,South Perth (C),122.83647732664845,-36.16130653298126,2,hex,5533.839114809823,1
Western Australia,South Perth (C),122.83647732664845,-35.69942631762956,3,hex,5533.839114809823,1
Western Australia,South Perth (C),122.43647732664844,-35.46848620995371,4,hex,5533.839114809823,1
Western Australia,South Perth (C),122.03647732664844,-35.69942631762956,5,hex,5533.839114809823,1
Western Australia,South Perth (C),122.03647732664844,-36.16130653298126,6,hex,5533.839114809823,1
Queensland,Southern Downs (R),151.63647732664845,-28.771223087354056,1,hex,154563.9250681921,1
Queensland,Southern Downs (R),152.03647732664845,-28.540282979678203,2,hex,154563.9250681921,1
Queensland,Southern Downs (R),152.03647732664845,-28.078402764326505,3,hex,154563.9250681921,1
Queensland,Southern Downs (R),151.63647732664845,-27.847462656650652,4,hex,154563.9250681921,1
Queensland,Southern Downs (R),151.23647732664844,-28.078402764326505,5,hex,154563.9250681921,1
Queensland,Southern Downs (R),151.23647732664844,-28.540282979678203,6,hex,154563.9250681921,1
Victoria,Southern Grampians (S),138.03647732664842,-38.47070760973976,1,hex,261410.91634488618,1
Victoria,Southern Grampians (S),138.43647732664843,-38.23976750206391,2,hex,261410.91634488618,1
Victoria,Southern Grampians (S),138.43647732664843,-37.777887286712215,3,hex,261410.91634488618,1
Victoria,Southern Grampians (S),138.03647732664842,-37.546947179036366,4,hex,261410.91634488618,1
Victoria,Southern Grampians (S),137.63647732664842,-37.777887286712215,5,hex,261410.91634488618,1
Victoria,Southern Grampians (S),137.63647732664842,-38.23976750206391,6,hex,261410.91634488618,1
South Australia,Southern Mallee (DC),145.63647732664845,-33.6209653485469,1,hex,186937.0172066324,1
South Australia,Southern Mallee (DC),146.03647732664845,-33.390025240871054,2,hex,186937.0172066324,1
South Australia,Southern Mallee (DC),146.03647732664845,-32.928145025519356,3,hex,186937.0172066324,1
South Australia,Southern Mallee (DC),145.63647732664845,-32.69720491784351,4,hex,186937.0172066324,1
South Australia,Southern Mallee (DC),145.23647732664844,-32.928145025519356,5,hex,186937.0172066324,1
South Australia,Southern Mallee (DC),145.23647732664844,-33.390025240871054,6,hex,186937.0172066324,1
Tasmania,Southern Midlands (M),147.23647732664844,-35.00660599460201,1,hex,46954.61807644084,1
Tasmania,Southern Midlands (M),147.63647732664845,-34.77566588692616,2,hex,46954.61807644084,1
Tasmania,Southern Midlands (M),147.63647732664845,-34.313785671574465,3,hex,46954.61807644084,1
Tasmania,Southern Midlands (M),147.23647732664844,-34.082845563898616,4,hex,46954.61807644084,1
Tasmania,Southern Midlands (M),146.83647732664843,-34.313785671574465,5,hex,46954.61807644084,1
Tasmania,Southern Midlands (M),146.83647732664843,-34.77566588692616,6,hex,46954.61807644084,1
Western Australia,Stirling (C),116.03647732664844,-30.849684056436708,1,hex,7923.986625854056,1
Western Australia,Stirling (C),116.43647732664844,-30.618743948760855,2,hex,7923.986625854056,1
Western Australia,Stirling (C),116.43647732664844,-30.156863733409157,3,hex,7923.986625854056,1
Western Australia,Stirling (C),116.03647732664844,-29.925923625733304,4,hex,7923.986625854056,1
Western Australia,Stirling (C),115.63647732664843,-30.156863733409157,5,hex,7923.986625854056,1
Western Australia,Stirling (C),115.63647732664843,-30.618743948760855,6,hex,7923.986625854056,1
Victoria,Stonnington (C),145.23647732664844,-38.47070760973976,1,hex,6658.515718463174,1
Victoria,Stonnington (C),145.63647732664845,-38.23976750206391,2,hex,6658.515718463174,1
Victoria,Stonnington (C),145.63647732664845,-37.777887286712215,3,hex,6658.515718463174,1
Victoria,Stonnington (C),145.23647732664844,-37.546947179036366,4,hex,6658.515718463174,1
Victoria,Stonnington (C),144.83647732664843,-37.777887286712215,5,hex,6658.515718463174,1
Victoria,Stonnington (C),144.83647732664843,-38.23976750206391,6,hex,6658.515718463174,1
Victoria,Strathbogie (S),146.43647732664843,-36.392246640657106,1,hex,124478.74094293796,1
Victoria,Strathbogie (S),146.83647732664843,-36.16130653298126,2,hex,124478.74094293796,1
Victoria,Strathbogie (S),146.83647732664843,-35.69942631762956,3,hex,124478.74094293796,1
Victoria,Strathbogie (S),146.43647732664843,-35.46848620995371,4,hex,124478.74094293796,1
Victoria,Strathbogie (S),146.03647732664842,-35.69942631762956,5,hex,124478.74094293796,1
Victoria,Strathbogie (S),146.03647732664842,-36.16130653298126,6,hex,124478.74094293796,1
New South Wales,Strathfield (A),143.23647732664844,-33.6209653485469,1,hex,10974.143853041469,1
New South Wales,Strathfield (A),143.63647732664845,-33.390025240871054,2,hex,10974.143853041469,1
New South Wales,Strathfield (A),143.63647732664845,-32.928145025519356,3,hex,10974.143853041469,1
New South Wales,Strathfield (A),143.23647732664844,-32.69720491784351,4,hex,10974.143853041469,1
New South Wales,Strathfield (A),142.83647732664843,-32.928145025519356,5,hex,10974.143853041469,1
New South Wales,Strathfield (A),142.83647732664843,-33.390025240871054,6,hex,10974.143853041469,1
South Australia,Streaky Bay (DC),128.03647732664842,-30.849684056436708,1,hex,447794.7472041413,1
South Australia,Streaky Bay (DC),128.43647732664843,-30.618743948760855,2,hex,447794.7472041413,1
South Australia,Streaky Bay (DC),128.43647732664843,-30.156863733409157,3,hex,447794.7472041413,1
South Australia,Streaky Bay (DC),128.03647732664842,-29.925923625733304,4,hex,447794.7472041413,1
South Australia,Streaky Bay (DC),127.63647732664842,-30.156863733409157,5,hex,447794.7472041413,1
South Australia,Streaky Bay (DC),127.63647732664842,-30.618743948760855,6,hex,447794.7472041413,1
Western Australia,Subiaco (C),115.23647732664844,-32.23532470249181,1,hex,2041.0822859587022,1
Western Australia,Subiaco (C),115.63647732664845,-32.00438459481596,2,hex,2041.0822859587022,1
Western Australia,Subiaco (C),115.63647732664845,-31.54250437946426,3,hex,2041.0822859587022,1
Western Australia,Subiaco (C),115.23647732664844,-31.311564271788406,4,hex,2041.0822859587022,1
Western Australia,Subiaco (C),114.83647732664843,-31.54250437946426,5,hex,2041.0822859587022,1
Western Australia,Subiaco (C),114.83647732664843,-32.00438459481596,6,hex,2041.0822859587022,1
Queensland,Sunshine Coast (R),150.83647732664843,-24.614301149188748,1,hex,85656.0231624983,1
Queensland,Sunshine Coast (R),151.23647732664844,-24.383361041512895,2,hex,85656.0231624983,1
Queensland,Sunshine Coast (R),151.23647732664844,-23.921480826161197,3,hex,85656.0231624983,1
Queensland,Sunshine Coast (R),150.83647732664843,-23.690540718485344,4,hex,85656.0231624983,1
Queensland,Sunshine Coast (R),150.43647732664843,-23.921480826161197,5,hex,85656.0231624983,1
Queensland,Sunshine Coast (R),150.43647732664843,-24.383361041512895,6,hex,85656.0231624983,1
Victoria,Surf Coast (S),138.83647732664843,-38.47070760973976,1,hex,97622.53367996508,1
Victoria,Surf Coast (S),139.23647732664844,-38.23976750206391,2,hex,97622.53367996508,1
Victoria,Surf Coast (S),139.23647732664844,-37.777887286712215,3,hex,97622.53367996508,1
Victoria,Surf Coast (S),138.83647732664843,-37.546947179036366,4,hex,97622.53367996508,1
Victoria,Surf Coast (S),138.43647732664843,-37.777887286712215,5,hex,97622.53367996508,1
Victoria,Surf Coast (S),138.43647732664843,-38.23976750206391,6,hex,97622.53367996508,1
New South Wales,Sutherland Shire (A),146.83647732664843,-39.85634825579487,1,hex,21197.011691896107,1
New South Wales,Sutherland Shire (A),147.23647732664844,-39.62540814811902,2,hex,21197.011691896107,1
New South Wales,Sutherland Shire (A),147.23647732664844,-39.16352793276732,3,hex,21197.011691896107,1
New South Wales,Sutherland Shire (A),146.83647732664843,-38.932587825091474,4,hex,21197.011691896107,1
New South Wales,Sutherland Shire (A),146.43647732664843,-39.16352793276732,5,hex,21197.011691896107,1
New South Wales,Sutherland Shire (A),146.43647732664843,-39.62540814811902,6,hex,21197.011691896107,1
Western Australia,Swan (C),123.63647732664843,-30.156863733409157,1,hex,32011.692986005124,1
Western Australia,Swan (C),124.03647732664844,-29.925923625733304,2,hex,32011.692986005124,1
Western Australia,Swan (C),124.03647732664844,-29.464043410381606,3,hex,32011.692986005124,1
Western Australia,Swan (C),123.63647732664843,-29.233103302705754,4,hex,32011.692986005124,1
Western Australia,Swan (C),123.23647732664843,-29.464043410381606,5,hex,32011.692986005124,1
Western Australia,Swan (C),123.23647732664843,-29.925923625733304,6,hex,32011.692986005124,1
Victoria,Swan Hill (RC),142.83647732664843,-28.771223087354056,1,hex,342376.47372353874,1
Victoria,Swan Hill (RC),143.23647732664844,-28.540282979678203,2,hex,342376.47372353874,1
Victoria,Swan Hill (RC),143.23647732664844,-28.078402764326505,3,hex,342376.47372353874,1
Victoria,Swan Hill (RC),142.83647732664843,-27.847462656650652,4,hex,342376.47372353874,1
Victoria,Swan Hill (RC),142.43647732664843,-28.078402764326505,5,hex,342376.47372353874,1
Victoria,Swan Hill (RC),142.43647732664843,-28.540282979678203,6,hex,342376.47372353874,1
New South Wales,Sydney (C),151.23647732664844,-33.6209653485469,1,hex,3777.005299446347,1
New South Wales,Sydney (C),151.63647732664845,-33.390025240871054,2,hex,3777.005299446347,1
New South Wales,Sydney (C),151.63647732664845,-32.928145025519356,3,hex,3777.005299446347,1
New South Wales,Sydney (C),151.23647732664844,-32.69720491784351,4,hex,3777.005299446347,1
New South Wales,Sydney (C),150.83647732664843,-32.928145025519356,5,hex,3777.005299446347,1
New South Wales,Sydney (C),150.83647732664843,-33.390025240871054,6,hex,3777.005299446347,1
Queensland,Tablelands (R),141.63647732664845,-12.836355657720384,1,hex,1317900.1750926187,1
Queensland,Tablelands (R),142.03647732664845,-12.605415550044535,2,hex,1317900.1750926187,1
Queensland,Tablelands (R),142.03647732664845,-12.143535334692833,3,hex,1317900.1750926187,1
Queensland,Tablelands (R),141.63647732664845,-11.912595227016984,4,hex,1317900.1750926187,1
Queensland,Tablelands (R),141.23647732664844,-12.143535334692833,5,hex,1317900.1750926187,1
Queensland,Tablelands (R),141.23647732664844,-12.605415550044535,6,hex,1317900.1750926187,1
Western Australia,Tammin (S),122.03647732664844,-37.08506696368466,1,hex,161443.58334550826,1
Western Australia,Tammin (S),122.43647732664844,-36.85412685600881,2,hex,161443.58334550826,1
Western Australia,Tammin (S),122.43647732664844,-36.39224664065711,3,hex,161443.58334550826,1
Western Australia,Tammin (S),122.03647732664844,-36.161306532981264,4,hex,161443.58334550826,1
Western Australia,Tammin (S),121.63647732664843,-36.39224664065711,5,hex,161443.58334550826,1
Western Australia,Tammin (S),121.63647732664843,-36.85412685600881,6,hex,161443.58334550826,1
New South Wales,Tamworth Regional (A),150.83647732664843,-30.156863733409157,1,hex,336749.66795391805,1
New South Wales,Tamworth Regional (A),151.23647732664844,-29.925923625733304,2,hex,336749.66795391805,1
New South Wales,Tamworth Regional (A),151.23647732664844,-29.464043410381606,3,hex,336749.66795391805,1
New South Wales,Tamworth Regional (A),150.83647732664843,-29.233103302705754,4,hex,336749.66795391805,1
New South Wales,Tamworth Regional (A),150.43647732664843,-29.464043410381606,5,hex,336749.66795391805,1
New South Wales,Tamworth Regional (A),150.43647732664843,-29.925923625733304,6,hex,336749.66795391805,1
Tasmania,Tasman (M),146.03647732664842,-44.01327019396017,1,hex,49560.46136938395,1
Tasmania,Tasman (M),146.43647732664843,-43.78233008628432,2,hex,49560.46136938395,1
Tasmania,Tasman (M),146.43647732664843,-43.32044987093262,3,hex,49560.46136938395,1
Tasmania,Tasman (M),146.03647732664842,-43.08950976325677,4,hex,49560.46136938395,1
Tasmania,Tasman (M),145.63647732664842,-43.32044987093262,5,hex,49560.46136938395,1
Tasmania,Tasman (M),145.63647732664842,-43.78233008628432,6,hex,49560.46136938395,1
South Australia,Tatiara (DC),144.83647732664843,-41.93480922487752,1,hex,230055.79809311914,1
South Australia,Tatiara (DC),145.23647732664844,-41.70386911720167,2,hex,230055.79809311914,1
South Australia,Tatiara (DC),145.23647732664844,-41.24198890184997,3,hex,230055.79809311914,1
South Australia,Tatiara (DC),144.83647732664843,-41.01104879417412,4,hex,230055.79809311914,1
South Australia,Tatiara (DC),144.43647732664843,-41.24198890184997,5,hex,230055.79809311914,1
South Australia,Tatiara (DC),144.43647732664843,-41.70386911720167,6,hex,230055.79809311914,1
South Australia,Tea Tree Gully (C),139.63647732664845,-34.31378567157446,1,hex,17999.6530043909,1
South Australia,Tea Tree Gully (C),140.03647732664845,-34.08284556389861,2,hex,17999.6530043909,1
South Australia,Tea Tree Gully (C),140.03647732664845,-33.62096534854691,3,hex,17999.6530043909,1
South Australia,Tea Tree Gully (C),139.63647732664845,-33.39002524087106,4,hex,17999.6530043909,1
South Australia,Tea Tree Gully (C),139.23647732664844,-33.62096534854691,5,hex,17999.6530043909,1
South Australia,Tea Tree Gully (C),139.23647732664844,-34.08284556389861,6,hex,17999.6530043909,1
New South Wales,Temora (A),140.83647732664843,-35.00660599460201,1,hex,180305.55051253512,1
New South Wales,Temora (A),141.23647732664844,-34.77566588692616,2,hex,180305.55051253512,1
New South Wales,Temora (A),141.23647732664844,-34.313785671574465,3,hex,180305.55051253512,1
New South Wales,Temora (A),140.83647732664843,-34.082845563898616,4,hex,180305.55051253512,1
New South Wales,Temora (A),140.43647732664843,-34.313785671574465,5,hex,180305.55051253512,1
New South Wales,Temora (A),140.43647732664843,-34.77566588692616,6,hex,180305.55051253512,1
New South Wales,Tenterfield (A),152.43647732664843,-30.156863733409157,1,hex,189463.82152306114,1
New South Wales,Tenterfield (A),152.83647732664843,-29.925923625733304,2,hex,189463.82152306114,1
New South Wales,Tenterfield (A),152.83647732664843,-29.464043410381606,3,hex,189463.82152306114,1
New South Wales,Tenterfield (A),152.43647732664843,-29.233103302705754,4,hex,189463.82152306114,1
New South Wales,Tenterfield (A),152.03647732664842,-29.464043410381606,5,hex,189463.82152306114,1
New South Wales,Tenterfield (A),152.03647732664842,-29.925923625733304,6,hex,189463.82152306114,1
South Australia,The Coorong (DC),140.83647732664843,-36.392246640657106,1,hex,136440.2039330707,1
South Australia,The Coorong (DC),141.23647732664844,-36.16130653298126,2,hex,136440.2039330707,1
South Australia,The Coorong (DC),141.23647732664844,-35.69942631762956,3,hex,136440.2039330707,1
South Australia,The Coorong (DC),140.83647732664843,-35.46848620995371,4,hex,136440.2039330707,1
South Australia,The Coorong (DC),140.43647732664843,-35.69942631762956,5,hex,136440.2039330707,1
South Australia,The Coorong (DC),140.43647732664843,-36.16130653298126,6,hex,136440.2039330707,1
New South Wales,The Hills Shire (A),149.63647732664845,-26.692762118271403,1,hex,42208.479128180115,1
New South Wales,The Hills Shire (A),150.03647732664845,-26.46182201059555,2,hex,42208.479128180115,1
New South Wales,The Hills Shire (A),150.03647732664845,-25.999941795243853,3,hex,42208.479128180115,1
New South Wales,The Hills Shire (A),149.63647732664845,-25.769001687568,4,hex,42208.479128180115,1
New South Wales,The Hills Shire (A),149.23647732664844,-25.999941795243853,5,hex,42208.479128180115,1
New South Wales,The Hills Shire (A),149.23647732664844,-26.46182201059555,6,hex,42208.479128180115,1
Western Australia,Three Springs (S),116.43647732664843,-28.771223087354056,1,hex,270491.27178942115,1
Western Australia,Three Springs (S),116.83647732664843,-28.540282979678203,2,hex,270491.27178942115,1
Western Australia,Three Springs (S),116.83647732664843,-28.078402764326505,3,hex,270491.27178942115,1
Western Australia,Three Springs (S),116.43647732664843,-27.847462656650652,4,hex,270491.27178942115,1
Western Australia,Three Springs (S),116.03647732664842,-28.078402764326505,5,hex,270491.27178942115,1
Western Australia,Three Springs (S),116.03647732664842,-28.540282979678203,6,hex,270491.27178942115,1
Northern Territory,Tiwi Islands (R),130.83647732664843,-12.14353533469283,1,hex,98953.52813731234,1
Northern Territory,Tiwi Islands (R),131.23647732664844,-11.91259522701698,2,hex,98953.52813731234,1
Northern Territory,Tiwi Islands (R),131.23647732664844,-11.45071501166528,3,hex,98953.52813731234,1
Northern Territory,Tiwi Islands (R),130.83647732664843,-11.21977490398943,4,hex,98953.52813731234,1
Northern Territory,Tiwi Islands (R),130.43647732664843,-11.45071501166528,5,hex,98953.52813731234,1
Northern Territory,Tiwi Islands (R),130.43647732664843,-11.91259522701698,6,hex,98953.52813731234,1
Western Australia,Toodyay (S),123.63647732664843,-28.771223087354056,1,hex,74198.6964735192,1
Western Australia,Toodyay (S),124.03647732664844,-28.540282979678203,2,hex,74198.6964735192,1
Western Australia,Toodyay (S),124.03647732664844,-28.078402764326505,3,hex,74198.6964735192,1
Western Australia,Toodyay (S),123.63647732664843,-27.847462656650652,4,hex,74198.6964735192,1
Western Australia,Toodyay (S),123.23647732664843,-28.078402764326505,5,hex,74198.6964735192,1
Western Australia,Toodyay (S),123.23647732664843,-28.540282979678203,6,hex,74198.6964735192,1
Queensland,Toowoomba (R),148.03647732664845,-30.849684056436708,1,hex,148976.99323187317,1
Queensland,Toowoomba (R),148.43647732664846,-30.618743948760855,2,hex,148976.99323187317,1
Queensland,Toowoomba (R),148.43647732664846,-30.156863733409157,3,hex,148976.99323187317,1
Queensland,Toowoomba (R),148.03647732664845,-29.925923625733304,4,hex,148976.99323187317,1
Queensland,Toowoomba (R),147.63647732664845,-30.156863733409157,5,hex,148976.99323187317,1
Queensland,Toowoomba (R),147.63647732664845,-30.618743948760855,6,hex,148976.99323187317,1
Queensland,Torres (S),142.83647732664843,-19.07173856496834,1,hex,1285306.9554314713,1
Queensland,Torres (S),143.23647732664844,-18.840798457292486,2,hex,1285306.9554314713,1
Queensland,Torres (S),143.23647732664844,-18.378918241940788,3,hex,1285306.9554314713,1
Queensland,Torres (S),142.83647732664843,-18.147978134264935,4,hex,1285306.9554314713,1
Queensland,Torres (S),142.43647732664843,-18.378918241940788,5,hex,1285306.9554314713,1
Queensland,Torres (S),142.43647732664843,-18.840798457292486,6,hex,1285306.9554314713,1
Queensland,Torres Strait Island (R),141.23647732664844,-10.757894688637728,1,hex,1270528.4745097654,1
Queensland,Torres Strait Island (R),141.63647732664845,-10.52695458096188,2,hex,1270528.4745097654,1
